Time[s], Channel 0, Channel 1
17.632694, 1, 1
17.632720, 0, 1
17.632954, 1, 1
17.632981, 0, 1
17.633215, 1, 1
17.633241, 0, 1
17.633476, 1, 1
17.730321, 0, 1
17.730347, 1, 1
17.730373, 0, 1
17.730555, 1, 1
17.730581, 0, 1
17.730607, 1, 1
17.730633, 0, 1
17.730659, 1, 1
17.730685, 0, 1
17.730816, 1, 1
17.730842, 0, 1
17.730868, 1, 1
17.730894, 0, 1
17.730998, 1, 1
17.731024, 0, 1
17.731076, 1, 1
17.731102, 0, 1
17.731337, 1, 1
17.731363, 0, 1
17.731415, 1, 1
17.731441, 0, 1
17.731519, 1, 1
17.731545, 0, 1
17.731597, 1, 1
17.731623, 0, 1
17.731727, 1, 1
17.731754, 0, 1
17.731806, 1, 1
17.731832, 0, 1
17.731858, 1, 1
17.774997, 1, 0
17.775023, 1, 1
17.775049, 1, 0
17.775231, 1, 1
17.775257, 1, 0
17.775335, 1, 1
17.775361, 1, 0
17.775491, 1, 1
17.775517, 1, 0
17.775543, 1, 1
17.775569, 1, 0
17.775673, 1, 1
17.775699, 1, 0
17.775725, 1, 1
17.775777, 1, 0
17.776011, 1, 1
17.776037, 1, 0
17.776063, 1, 1
17.776089, 1, 0
17.776115, 1, 1
17.776141, 1, 0
17.776193, 1, 1
17.776219, 1, 0
17.776245, 1, 1
17.825255, 1, 0
17.825281, 1, 1
17.825307, 1, 0
17.825489, 1, 1
17.825515, 1, 0
17.825567, 1, 1
17.825593, 1, 0
17.825619, 1, 1
17.825645, 1, 0
17.825749, 1, 1
17.825775, 1, 0
17.825931, 1, 1
17.825957, 1, 0
17.826009, 1, 1
17.826035, 1, 0
17.826269, 1, 1
17.826295, 1, 0
17.826347, 1, 1
17.826373, 1, 0
17.826529, 1, 1
17.826555, 1, 0
17.826659, 1, 1
17.826685, 1, 0
17.826737, 1, 1
17.826763, 1, 0
17.826789, 1, 1
17.826815, 1, 0
17.826867, 1, 1
17.826893, 1, 0
17.827049, 1, 1
17.827075, 1, 0
17.827101, 1, 1
17.827127, 1, 0
17.827205, 1, 1
17.827231, 1, 0
17.827283, 1, 1
17.827335, 1, 0
17.827361, 1, 1
17.827387, 1, 0
17.827569, 1, 1
17.827595, 1, 0
17.827829, 1, 1
17.827855, 1, 0
17.827959, 1, 1
17.827985, 1, 0
17.828089, 1, 1
17.875279, 1, 0
17.875305, 1, 1
17.875331, 1, 0
17.875513, 1, 1
17.875539, 1, 0
17.875617, 1, 1
17.875643, 1, 0
17.875669, 1, 1
17.875695, 1, 0
17.875773, 1, 1
17.875799, 1, 0
17.875851, 1, 1
17.875877, 1, 0
17.875955, 1, 1
17.875981, 1, 0
17.876033, 1, 1
17.876059, 1, 0
17.876293, 1, 1
17.876319, 1, 0
17.876345, 1, 1
17.876371, 1, 0
17.876397, 1, 1
